"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R08,INFSPM BLIDA,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers AIN-DEFLA",15.32,--,nan
R09,INFSPM BOUIRA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BOUIRA,14.82,15.64,nan
R09,INFSPM BOUIRA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",14.48,15.39,nan
R09,INFSPM BOUIRA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BEJAIA",14.35,15.88,nan
R09,INFSPM BOUIRA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BOUIRA",15.31,--,nan
R09,INFSPM BOUIRA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TIZI-OUZOU",14.17,16.21,nan
R09,INFSPM BOUIRA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BOUMERDES",15.1,15.98,nan
R09,INFSPM BOUIRA,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersBEJAIA",13.48,--,nan
R09,INFSPM BOUIRA,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersBOUIRA",14.94,--,nan
R09,INFSPM BOUIRA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers MSILA,15.22,--,nan
R09,INFSPM BOUIRA,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",15.03,--,nan
R23,INFSPM TEBESSA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersTEBESSA",14.53,15.60,nan
R23,INFSPM TEBESSA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers ELOUED",14.69,--,nan
R23,INFSPM TEBESSA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersKHENCHLA",14.85,--,nan
R23,INFSPM TEBESSA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TEBESSA",15.22,--,nan
