"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R20,INFSPM SETIF,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersELTARF",14.72,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers BISKRA",14.57,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TEBESSA",14.98,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers JIJEL",--,16.34,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers SETIF",15.86,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers SKIKDA",14.95,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers ANNABA",15.79,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers CONSTANTINE",15.15,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers MSILA",15.00,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers ELTARF",14.53,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers EL OUED",14.14,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers KHENCHLA",14.72,--,nan
R20,INFSPM SETIF,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers DJANET",--,--,nan
R20,INFSPM SETIF,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers BATNA",15.47,--,nan
