"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers SKIKDA",15.57,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers ANNABA",15.17,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers B.B.ARRERIDJ",15.60,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers BOUMERDES",15.62,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers ELTARF",14.62,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers TISSEMSILT",15.69,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers GHARDAIA",15.86,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers TIMIMOUN",15.19,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers BORDJ BADJI MOKHTAR",--,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers IN SALAH",13.82,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers IN GUEZZAM",--,--,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BLIDA",16.03,--,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BOUIRA",16.09,--,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers TIZI-OUZOU",15.45,--,nan
