"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R14,INFSPM MOSTAGANEM,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers SIDIBEL-ABBES",15.09,--,nan
R14,INFSPM MOSTAGANEM,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers MOSTAGANEM",15.41,--,nan
R14,INFSPM MOSTAGANEM,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers ORAN",15.0,--,nan
R14,INFSPM MOSTAGANEM,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers NAAMA",14.13,15.38,nan
R14,INFSPM MOSTAGANEM,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers RELIZANE",15.34,--,nan
R14,INFSPM MOSTAGANEM,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers MOSTAGANEM",15.35,16.63,nan
R14,INFSPM MOSTAGANEM,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersMOSTAGANEM",15.6,16.43,nan
R14,INFSPM MOSTAGANEM,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers CHLEF,15.32,--,nan
R14,INFSPM MOSTAGANEM,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersMOSTAGANEM",14.95,--,nan
R14,INFSPM MOSTAGANEM,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersRELIZANE",15.46,--,nan
R14,INFSPM MOSTAGANEM,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers CHLEF",15.0,--,--
R14,INFSPM MOSTAGANEM,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers MOSTAGANEM",14.64,15.34,16.16
R14,INFSPM MOSTAGANEM,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers RELIZANE",15.14,--,--
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers CHLEF",14.79,15.57,16.36
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers MOSTAGANEM",14.38,--,--
