"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R23,INFSPM TEBESSA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers EL OUED",15.17,--,nan
R23,INFSPM TEBESSA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers KHENCHLA",15.34,16.55,nan
R23,INFSPM TEBESSA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersTEBESSA",15.18,15.97,nan
R23,INFSPM TEBESSA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers ELOUED",15.25,--,nan
R23,INFSPM TEBESSA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersKHENCHLA",15.47,--,nan
R23,INFSPM TEBESSA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers TEBESSA",14.21,14.71,--
R23,INFSPM TEBESSA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers GUELMA",14.82,15.65,--
R23,INFSPM TEBESSA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers KHENCHLA",14.61,15.87,--
R23,INFSPM TEBESSA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers SOUK-AHRAS",14.68,15.91,--
R24,INFSPM TIARET,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers TIARET,14.96,15.72,nan
R24,INFSPM TIARET,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersTISSEMSILT",14.45,--,nan
R24,INFSPM TIARET,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TIARET",15.46,--,nan
R24,INFSPM TIARET,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TISSEMSILT",15.3,--,nan
R24,INFSPM TIARET,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersTIARET",15.66,16.83,nan
R24,INFSPM TIARET,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersTISSEMSILT",15.17,--,nan
