"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BENI ABBES",13.19,14.43,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers LAGHOUAT",14.27,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BEJAIA",14.55,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BLIDA",15.4,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BOUIRA",15.26,16.40,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers TAMANRASSET",11.03,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers TIZI-OUZOU",15.02,15.87,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers ALGER",15.38,16.89,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers DJELFA",14.79,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers MEDEA",15.17,16.14,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers MSILA",15.22,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BOUMERDES",15.4,16.44,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers TIPAZA",15.2,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers AIN-DEFLA",15.63,--,nan
