"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R01,INFSPM ADRAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers TAMANRASSET",11.97,12.21,12.99
R01,INFSPM ADRAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers TIMIMOUN",--,13.77,14.45
R01,INFSPM ADRAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers BORDJ BADJI MOKHTAR",--,10.31,10.18
R01,INFSPM ADRAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers IN SALAH",--,12.30,--
R01,INFSPM ADRAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers IN GUEZZAM",--,11.28,--
R04,INFSPM BATNA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI",15.08,--,nan
R04,INFSPM BATNA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.47,16.25,nan
R04,INFSPM BATNA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers OUM-EL-BOUAGHI",16.20,--,nan
R04,INFSPM BATNA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BATNA",16.47,--,nan
R04,INFSPM BATNA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers TEBESSA",15.59,--,nan
R04,INFSPM BATNA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers MSILA",16.08,--,nan
R04,INFSPM BATNA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers KHENCHLA",16.13,--,nan
R04,INFSPM BATNA,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersOUM-EL-BOUAGHI",15.52,--,nan
R04,INFSPM BATNA,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersBATNA",15.55,--,nan
R04,INFSPM BATNA,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersBISKRA",14.53,--,nan
