"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R03,INFSPM ALGER,X02SANTE,"DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliersMEDEA",15.47,--,nan
R03,INFSPM ALGER,X02SANTE,"DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliersMSILA",15.72,--,nan
R03,INFSPM ALGER,X02SANTE,"DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",15.38,--,nan
R03,INFSPM ALGER,X02SANTE,"DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",15.88,--,nan
R03,INFSPM ALGER,X02SANTE,"DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliersTIPAZA",15.57,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers ADRAR",14.74,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers LAGHOUAT",15.1,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers BEJAIA",14.66,15.57,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers BLIDA",16.15,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers BOUIRA",15.38,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers TAMANRASSET",13.99,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers TIZI-OUZOU",15.14,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers ALGER",15.86,--,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pourbacheliers JIJEL",15.63,--,nan
