"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers RELIZANE",15.05,--,--
R15,INFSPM MSILA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers DJELFA,14.71,15.46,nan
R15,INFSPM MSILA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers MSILA,15.05,--,nan
R15,INFSPM MSILA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersGHARDAIA",14.07,15.37,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers DJELFA",15.43,--,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers MSILA",15.57,--,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers GHARDAIA",14.81,15.48,nan
R15,INFSPM MSILA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersDJELFA",15.71,--,nan
R15,INFSPM MSILA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersMSILA",15.75,--,nan
R15,INFSPM MSILA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersGHARDAIA",15.07,--,nan
R15,INFSPM MSILA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers DJELFA",14.04,15.40,15.69
R15,INFSPM MSILA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers MSILA",14.6,--,16.00
R15,INFSPM MSILA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers BISKRA",14.02,14.65,15.68
R15,INFSPM MSILA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers DJELFA",14.84,14.75,--
R15,INFSPM MSILA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers MSILA",14.49,15.19,--
