"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R06,INFSPM BEJAIA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersBEJAIA",15.09,15.83,nan
R06,INFSPM BEJAIA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersBOUIRA",15.38,--,nan
R06,INFSPM BEJAIA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers TIZI-OUZOU",14.35,--,nan
R06,INFSPM BEJAIA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",14.88,--,nan
R06,INFSPM BEJAIA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers BEJAIA",14.59,15.44,--
R06,INFSPM BEJAIA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers BOUIRA",14.62,15.61,16.21
R06,INFSPM BEJAIA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers JIJEL",14.95,15.60,--
R06,INFSPM BEJAIA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers SETIF",14.88,15.92,--
R06,INFSPM BEJAIA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers B.B.ARRERIDJ",15.1,--,--
R06,INFSPM BEJAIA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers BEJAIA",13.67,14.35,15.57
R06,INFSPM BEJAIA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers BOUIRA",14.51,--,--
R06,INFSPM BEJAIA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers JIJEL",14.94,16.06,--
R06,INFSPM BEJAIA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers SETIF",14.62,--,--
R07,INFSPM BISKRA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BISKRA,14.37,15.19,nan
R07,INFSPM BISKRA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers OULEDDJELLAL",13.11,14.09,nan
