"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers OUARGLA,13.52,14.20,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers EL OUED,15.15,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers GHARDAIA,13.67,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TOUGGOURT,13.92,14.62,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers EL MGHAIER,13.47,14.41,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers EL MENIAA,--,13.21,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BISKRA,15.74,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers OUARGLA,15.22,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL OUED,16.32,16.98,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PSL01,"LANGUE ANGLAISE (P.E.S) -- pour bacheliers OULEDDJELLAL",16.05,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TOUGGOURT,15.36,17.41,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL MGHAIER,15.63,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BISKRA,14.78,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers OUARGLA,--,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ILLIZI,15.19,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers EL OUED,15.01,15.48,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers GHARDAIA,14.06,14.05,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,"HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers OULEDDJELLAL",14.95,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,"HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliersTOUGGOURT",14.00,14.32,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers DJANET,--,--,nan
E41,ECOLE NORMALE SUPERIEURE DE OUARGLA,I00PML01,"HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ELMGHAIER",--,14.00,nan
