"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers ELTARF",14.63,--,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers TISSEMSILT",15.08,--,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers EL OUED",14.85,--,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers KHENCHLA",15.57,--,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers SOUK-AHRAS",--,15.76,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers IN SALAH",13.22,--,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers DJANET",10.16,--,nan
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers EL MENIAA",12.21,--,nan
R11,INFSPM JIJEL,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers JIJEL,15.16,15.93,nan
R11,INFSPM JIJEL,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers JIJEL",15.86,--,nan
R11,INFSPM JIJEL,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers SKIKDA",16.08,--,nan
R11,INFSPM JIJEL,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers ANNABA",16.24,--,nan
R11,INFSPM JIJEL,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers ELTARF",15.77,17.05,nan
R11,INFSPM JIJEL,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers JIJEL",15.55,--,nan
R11,INFSPM JIJEL,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers JIJEL,15.71,--,nan
