"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R05,INFSPM BECHAR,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersTINDOUF",11.43,12.84,nan
R05,INFSPM BECHAR,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BENIABBES",12.19,12.91,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BECHAR",15.07,--,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers TINDOUF",13.03,--,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BENI ABBES",15.27,--,nan
R05,INFSPM BECHAR,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BECHAR",14.09,16.55,nan
R05,INFSPM BECHAR,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TINDOUF",13.13,14.91,nan
R05,INFSPM BECHAR,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BENI ABBES",13.18,--,nan
R05,INFSPM BECHAR,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersBECHAR",14.43,15.40,nan
R05,INFSPM BECHAR,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersTINDOUF",14.07,--,nan
R05,INFSPM BECHAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers BECHAR",13.15,13.80,15.02
R05,INFSPM BECHAR,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers TINDOUF",13.09,13.71,14.38
R05,INFSPM BECHAR,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers ADRAR",13.68,14.28,--
R05,INFSPM BECHAR,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers BECHAR",13.31,13.93,--
