"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R11,INFSPM JIJEL,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers BEJAIA",13.74,--,nan
R11,INFSPM JIJEL,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers JIJEL",15.38,--,nan
R11,INFSPM JIJEL,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers SKIKDA",14.96,--,--
R11,INFSPM JIJEL,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers ANNABA",14.11,14.65,--
R11,INFSPM JIJEL,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers ELTARF",14.35,--,15.79
R20,INFSPM SETIF,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers SETIF,15.43,--,nan
R20,INFSPM SETIF,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",15.03,--,nan
R20,INFSPM SETIF,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BEJAIA",14.2,--,nan
R20,INFSPM SETIF,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers SETIF",16.58,--,nan
R20,INFSPM SETIF,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers B.B.ARRERIDJ",16.55,--,nan
R20,INFSPM SETIF,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersBEJAIA",13.47,--,nan
R20,INFSPM SETIF,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersJIJEL",15.0,--,nan
R20,INFSPM SETIF,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersSETIF",15.73,--,nan
R20,INFSPM SETIF,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersSKIKDA",15.08,--,nan
R20,INFSPM SETIF,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersANNABA",14.8,--,nan
