"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R18,INFSPM OUARGLA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers ILLIZI",15.21,15.70,nan
R18,INFSPM OUARGLA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers GHARDAIA",15.53,--,nan
R18,INFSPM OUARGLA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers DJANET",--,--,nan
R18,INFSPM OUARGLA,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers EL MENIAA",14.00,--,nan
R18,INFSPM OUARGLA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers OUARGLA",13.98,15.66,nan
R18,INFSPM OUARGLA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers ILLIZI",12.55,--,nan
R18,INFSPM OUARGLA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TOUGGOURT",14.34,15.47,nan
R18,INFSPM OUARGLA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers DJANET",13.76,--,nan
R18,INFSPM OUARGLA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersOUARGLA",14.22,14.91,nan
R18,INFSPM OUARGLA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersILLIZI",12.71,14.62,nan
R18,INFSPM OUARGLA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersTOUGGOURT",14.76,--,nan
R18,INFSPM OUARGLA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersDJANET",10.01,--,nan
R18,INFSPM OUARGLA,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersTAMANRASSET",10.77,--,nan
R18,INFSPM OUARGLA,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersOUARGLA",13.39,--,nan
R18,INFSPM OUARGLA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers ILLIZI,11.85,13.12,nan
