"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers GHARDAIA",14.74,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers IN SALAH",11.01,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers IN GUEZZAM",10.44,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers EL MGHAIER",12.59,--,nan
R26,INFSSF TIZI OUZOU,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers EL MENIAA",12.4,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers OUM-EL-BOUAGHI",15.63,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BATNA",15.87,16.75,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers BISKRA",15.08,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers TEBESSA",15.38,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers JIJEL",15.43,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers SETIF",15.83,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers SKIKDA",15.42,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers ANNABA",15.65,--,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  (DEDIEE AUXBACHELIERES) -- pour bacheliers GUELMA",15.83,--,nan
