"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersALGER",14.88,--,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",15.72,--,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersTIPAZA",15.02,--,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersTIMIMOUN",14.05,--,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersIN SALAH",13.65,--,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliersIN GUEZZAM",--,--,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers ADRAR",13.03,14.50,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers BOUIRA",14.65,15.53,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TAMANRASSET",10.34,--,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TIZI-OUZOU",14.19,--,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers DJELFA",14.99,15.86,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TISSEMSILT",14.38,--,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers GHARDAIA",15.07,--,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TIMIMOUN",13.38,--,nan
