"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers ALGER",16.22,--,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers MEDEA",16.06,--,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers BOUMERDES",16.18,17.55,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers TIPAZA",15.98,--,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTES DE SANTE PUBLIQUE -- pourbacheliers AIN-DEFLA",16.54,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersADRAR",13.92,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersCHLEF",15.88,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersLAGHOUAT",14.16,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersBATNA",15.85,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersBEJAIA",14.91,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersBISKRA",14.35,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersBECHAR",13.08,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersTAMANRASSET",12.71,--,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTES DE SANTE PUBLIQUE -- pour bacheliersTEBESSA",15.98,--,nan
