"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R19,INFSPM SAIDA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers SAIDA",14.5,15.29,--
R19,INFSPM SAIDA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers EL BAYADH",13.95,14.87,15.61
R19,INFSPM SAIDA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers NAAMA",13.46,14.16,--
R22,INFSPM SKIKDA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers SKIKDA,15.31,--,nan
R22,INFSPM SKIKDA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliersANNABA",15.02,--,nan
R22,INFSPM SKIKDA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers ELTARF,14.63,--,nan
R22,INFSPM SKIKDA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers SOUK-AHRAS",14.98,15.93,nan
R22,INFSPM SKIKDA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers SKIKDA",15.55,--,nan
R22,INFSPM SKIKDA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers ANNABA",15.43,--,nan
R22,INFSPM SKIKDA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers ELTARF",15.18,--,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersSKIKDA",15.92,--,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersANNABA",15.44,--,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersELTARF",15.39,--,nan
R22,INFSPM SKIKDA,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers SKIKDA",15.77,--,nan
R22,INFSPM SKIKDA,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers ANNABA",15.37,--,nan
