"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R21,INFSPM SIDI BEL ABBES,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers TLEMCEN",15.31,--,nan
R21,INFSPM SIDI BEL ABBES,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers SIDIBEL-ABBES",15.43,16.69,nan
R21,INFSPM SIDI BEL ABBES,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers MOSTAGANEM",14.46,15.48,nan
R21,INFSPM SIDI BEL ABBES,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers MASCARA",15.09,--,nan
R21,INFSPM SIDI BEL ABBES,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers ORAN",14.37,--,nan
R21,INFSPM SIDI BEL ABBES,X08SANTE,"PSYCHOMOTRICIENS DE SANTE PUBLIQUE -- pourbacheliers NAAMA",14.48,--,nan
R21,INFSPM SIDI BEL ABBES,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers SIDIBEL-ABBES",15.9,18.14,nan
R21,INFSPM SIDI BEL ABBES,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers NAAMA",14.54,--,nan
R21,INFSPM SIDI BEL ABBES,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers AIN-TEMOUCHENT",15.59,--,nan
R21,INFSPM SIDI BEL ABBES,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersSIDIBEL-ABBES",15.78,--,nan
R21,INFSPM SIDI BEL ABBES,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersNAAMA",14.84,--,nan
R21,INFSPM SIDI BEL ABBES,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers AIN-TEMOUCHENT",15.68,--,nan
R21,INFSPM SIDI BEL ABBES,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers BECHAR",13.14,--,nan
R21,INFSPM SIDI BEL ABBES,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers SAIDA",15.11,--,nan
