"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C99,RECRUTEMENT NATIONAL,P01MAL01,MEDECINE,16.3,16.79,nan
C99,RECRUTEMENT NATIONAL,P02MAL01,PHARMACIE,15.82,16.30,nan
C99,RECRUTEMENT NATIONAL,P03MAL01,MEDECINE DENTAIRE,16.65,17.15,nan
Z15,CENTRE DE FORMATION CONTINUE ADRAR,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.09,10.00,10.02
Z15,CENTRE DE FORMATION CONTINUE ADRAR,G02FCL01,DROIT (FORMATION CONTINUE),10.04,10.03,--
Z15,CENTRE DE FORMATION CONTINUE ADRAR,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.13,10.24,10.09
Z15,CENTRE DE FORMATION CONTINUE ADRAR,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.01,10.01,nan
P73,"ECOLE NATIONALE SUPERIEURE DAGRICULTURE SAHARIENNE D ADRAR",D00CAN12,"FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURESAHARIENNE D ADRAR",12.28,13.05,nan
U12,UNIV. ADRAR,A00LAL01,SCIENCES ET TECHNOLOGIES,10.01,nan,nan
U12,UNIV. ADRAR,A05TCL01,GENIE CIVIL,10.26,nan,nan
U12,UNIV. ADRAR,A08TCL01,GENIE DES PROCEDES,10.8,nan,nan
U12,UNIV. ADRAR,A16TCL01,ELECTROTECHNIQUE,11.03,nan,nan
U12,UNIV. ADRAR,A19TCL01,GENIE MECANIQUE,13.21,nan,nan
U12,UNIV. ADRAR,B00LAL01,SCIENCES DE LA MATIERE,10.0,nan,nan
U12,UNIV. ADRAR,C01LAL01,INFORMATIQUE,10.03,10.40,nan
U12,UNIV. ADRAR,C02LAL01,MATHEMATIQUES,10.6,10.00,nan
U12,UNIV. ADRAR,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.41,--,nan
U12,UNIV. ADRAR,D03TCL01,SCIENCES AGRONOMIQUES,10.07,10.02,nan
U12,UNIV. ADRAR,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,11.00,12.00
U12,UNIV. ADRAR,G01LAL02,SCIENCES POLITIQUES,10.0,10.20,11.82
U12,UNIV. ADRAR,G02LAL01,DROIT,10.05,10.78,--
