"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R20,INFSPM SETIF,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",15.69,--,nan
R20,INFSPM SETIF,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers SETIF",15.72,--,nan
R20,INFSPM SETIF,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers MSILA",15.52,--,nan
R20,INFSPM SETIF,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers B.B.ARRERIDJ",15.43,--,nan
R20,INFSPM SETIF,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers MILA",15.86,--,nan
R19,INFSPM SAIDA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers SAIDA,14.5,--,nan
R19,INFSPM SAIDA,X01SANTE,"INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers ELBAYADH",13.88,14.76,nan
R19,INFSPM SAIDA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers SAIDA",15.18,--,nan
R19,INFSPM SAIDA,X09SANTE,"MANIPULATEURS EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers EL BAYADH",14.56,15.32,nan
R19,INFSPM SAIDA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliersSAIDA",15.41,--,nan
R19,INFSPM SAIDA,X10SANTE,"LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers ELBAYADH",15.01,--,nan
R19,INFSPM SAIDA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers SAIDA",14.73,15.35,16.51
R19,INFSPM SAIDA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers EL BAYADH",15.9,15.07,15.92
R19,INFSPM SAIDA,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers NAAMA",13.38,13.97,14.91
R19,INFSPM SAIDA,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers LAGHOUAT",13.66,14.28,15.07
