"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
R03,INFSPM ALGER,X11SANTE,"PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers TIPAZA",15.05,--,nan
R03,INFSPM ALGER,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers TIZI-OUZOU",13.95,14.74,nan
R03,INFSPM ALGER,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersALGER",14.93,--,nan
R03,INFSPM ALGER,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",14.77,15.73,nan
R03,INFSPM ALGER,X12SANTE,"HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliersTIPAZA",14.88,--,nan
R03,INFSPM ALGER,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers TIZI-OUZOU",14.54,--,--
R03,INFSPM ALGER,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers ALGER",14.68,15.44,--
R03,INFSPM ALGER,X13SANTE,"ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pourbacheliers BOUMERDES",14.52,15.38,16.12
R03,INFSPM ALGER,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers BLIDA",14.74,--,--
R03,INFSPM ALGER,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers TIZI-OUZOU",13.79,14.42,15.08
R03,INFSPM ALGER,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers ALGER",15.23,15.44,--
R03,INFSPM ALGER,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers BOUMERDES",14.22,--,--
R03,INFSPM ALGER,X14SANTE,"ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pourbacheliers TIPAZA",14.6,15.35,--
R03,INFSPM ALGER,X15SANTE,"AUDIOPROTHESISTES DE SANTE PUBLIQUE -- pourbacheliers ADRAR",12.8,--,nan
