"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers B.B.ARRERIDJ",15.42,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers BOUMERDES",15.55,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers ELTARF",15.98,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers TINDOUF",--,14.78,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers TISSEMSILT",15.37,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers EL OUED",15.21,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers KHENCHLA",15.93,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers SOUK-AHRAS",15.74,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers TIPAZA",15.35,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers MILA",15.65,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers NAAMA",15.38,--,nan,nan
R03,INFSPM ALGER,X03SANTE,"PROTHESE DENTAIRE DE SANTE PUBLIQUE -- pourbacheliers AIN-TEMOUCHENT",15.61,--,nan,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBLIDA",15.65,--,nan,nan
R03,INFSPM ALGER,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBOUIRA",15.87,--,nan,nan
