"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R15,INFSPM MSILA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers DJELFA",13.97,14.25,nan,nan
R15,INFSPM MSILA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers MSILA",14.10,--,nan,nan
R15,INFSPM MSILA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers GHARDAIA",13.43,14.12,nan,nan
R15,INFSPM MSILA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers EL MENIAA",--,12.65,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersBATNA",14.27,14.74,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersDJELFA",13.64,14.13,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersMSILA",13.88,14.70,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersKHENCHLA",14.30,16.11,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersGHARDAIA",13.00,13.41,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersEL MGHAIER",12.05,12.65,nan,nan
R15,INFSPM MSILA,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersEL MENIAA",--,12.39,nan,nan
R12,INFSPM MASCARA,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliersMASCARA",15.06,--,nan,nan
R12,INFSPM MASCARA,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliersRELIZANE",15.15,16.78,nan,nan
R12,INFSPM MASCARA,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTIARET",15.83,--,nan,nan
