"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers OULED DJELLAL",13.37,13.85,nan,nan
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers TOUGGOURT",12.94,13.21,nan,nan
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers DJANET",--,10.04,nan,nan
R05,INFSPM BECHAR,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers BECHAR,13.67,14.36,nan,nan
R05,INFSPM BECHAR,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers TINDOUF,11.17,12.71,nan,nan
R05,INFSPM BECHAR,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliersTIMIMOUN",12.65,13.38,nan,nan
R05,INFSPM BECHAR,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers BENIABBES",11.12,12.17,nan,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersADRAR",14.28,--,nan,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBECHAR",14.49,--,nan,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTINDOUF",13.17,15.20,nan,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTIMIMOUN",14.77,--,nan,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBORDJ BADJI MOKHTAR",--,--,nan,nan
R05,INFSPM BECHAR,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBENI ABBES",12.42,--,nan,nan
R05,INFSPM BECHAR,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BECHAR",14.30,--,nan,nan
R05,INFSPM BECHAR,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TINDOUF",12.22,13.18,nan,nan
