"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersMASCARA",15.21,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersORAN",14.93,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersILLIZI",12.86,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",15.22,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",15.1,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersELTARF",14.94,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTINDOUF",13.27,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTISSEMSILT",15.45,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersKHENCHLA",15.52,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersSOUK-AHRAS",15.64,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTIPAZA",14.62,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersAIN-DEFLA",15.98,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersNAAMA",14.19,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTIMIMOUN",13.23,--,nan,nan
