"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliers ELBAYADH",14.92,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",14.97,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersELTARF",15.09,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersTINDOUF",12.53,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersKHENCHLA",15.57,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersGHARDAIA",15.76,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersTIMIMOUN",14.76,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersTOUGGOURT",14.86,--,nan,nan
R03,INFSPM ALGER,X05SANTE,"ORTHOPTISTE DE SANTE PUBLIQUE -- pour bacheliersDJANET",--,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersADRAR",12.95,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersCHLEF",15.10,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersLAGHOUAT",14.15,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBISKRA",14.88,--,nan,nan
R03,INFSPM ALGER,X06SANTE,"ERGOTHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersBECHAR",14.92,--,nan,nan
