"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TEBESSA",14.9,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TIARET",15.26,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers TIZI-OUZOU",14.23,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers ALGER",15.26,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers JIJEL",14.98,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers SKIKDA",15.79,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers ANNABA",14.55,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers CONSTANTINE",15.05,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers MEDEA",15.37,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers MOSTAGANEM",15.58,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers MASCARA",15.33,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers B.B.ARRERIDJ",15.87,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers BOUMERDES",15.45,--,nan,nan
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers KHENCHLA",15.27,--,nan,nan
