"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersALGER",15.03,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersDJELFA",15.15,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersJIJEL",15.61,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersSAIDA",14.68,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersSKIKDA",15.07,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersSIDIBEL-ABBES",14.33,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersCONSTANTINE",14.67,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersMEDEA",15.35,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersMOSTAGANEM",15.04,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersOUARGLA",13.98,13.24,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersORAN",14.55,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersILLIZI",--,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersB.B.ARRERIDJ",14.40,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersTINDOUF",12.49,--,nan,nan
