"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersGUELMA",15.83,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersCONSTANTINE",15.11,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersB.B.ARRERIDJ",14.95,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersELTARF",15.65,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers ELOUED",14.99,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersKHENCHLA",15.25,16.09,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers SOUK-AHRAS",15.78,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers MILA,15.62,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersOULED DJELLAL",13.65,14.33,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersDJANET",10.29,--,nan,nan
R25,INFSSF ANNABA,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers ELMGHAIER",14.08,15.19,nan,nan
R01,INFSPM ADRAR,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers ADRAR,13.24,13.98,nan,nan
R01,INFSPM ADRAR,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliersTAMANRASSET",10.02,--,nan,nan
R01,INFSPM ADRAR,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers BORDJBADJI MOKHTAR",--,--,nan,nan
R01,INFSPM ADRAR,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,10.01,--,nan,nan
