"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R07,INFSPM BISKRA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers OULED DJELLAL",13.96,--,nan,nan
R07,INFSPM BISKRA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers TOUGGOURT",13.76,--,nan,nan
R07,INFSPM BISKRA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers DJANET",--,--,nan,nan
R07,INFSPM BISKRA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers EL MGHAIER",13.31,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers BISKRA,14.76,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersTEBESSA",14.28,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers ELOUED",14.65,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersKHENCHLA",14.95,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers OULEDDJELLAL",13.33,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersTOUGGOURT",13.72,--,nan,nan
R07,INFSPM BISKRA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers ELMGHAIER",13.10,--,nan,nan
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers BISKRA",14.36,14.72,nan,nan
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers OUARGLA",12.38,12.01,nan,nan
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers ILLIZI",11.56,12.10,nan,nan
R07,INFSPM BISKRA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers EL OUED",14.89,13.70,nan,nan
