"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X07SANTE,"APPAREILLEURS ORTHOPEDISTES DE SANTE PUBLIQUE --pour bacheliers SOUK-AHRAS",15.84,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersADRAR",14.92,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersCHLEF",15.05,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersLAGHOUAT",13.97,14.79,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersOUM-EL-BOUAGHI",15.28,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersBATNA",15.34,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersBEJAIA",14.32,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersBISKRA",14.33,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersBECHAR",13.72,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersBLIDA",15.02,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersTAMANRASSET",10.87,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersTEBESSA",15.48,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersTLEMCEN",15.23,--,nan,nan
R03,INFSPM ALGER,X08SANTE,"PSYCHOMOTRICIEN DE SNTE PUBLIQUE -- pour bacheliersTIZI-OUZOU",13.61,--,nan,nan
