"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R22,INFSPM SKIKDA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers ELTARF",15.13,--,nan,nan
R22,INFSPM SKIKDA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers SOUK-AHRAS",15.43,--,nan,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersSKIKDA",16.02,--,nan,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersANNABA",15.36,16.14,nan,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersELTARF",15.31,--,nan,nan
R22,INFSPM SKIKDA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliers SOUK-AHRAS",15.51,16.43,nan,nan
R22,INFSPM SKIKDA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers SKIKDA",14.27,15.24,nan,nan
R22,INFSPM SKIKDA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers ANNABA",13.52,14.15,nan,nan
R22,INFSPM SKIKDA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers CONSTANTINE",14.16,14.83,nan,nan
R22,INFSPM SKIKDA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers ELTARF",14.19,--,nan,nan
R21,INFSPM SIDI BEL ABBES,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers SIDIBEL-ABBES",14.89,--,nan,nan
R21,INFSPM SIDI BEL ABBES,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers NAAMA,13.71,14.56,nan,nan
R21,INFSPM SIDI BEL ABBES,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers AIN-TEMOUCHENT",14.76,--,nan,nan
R21,INFSPM SIDI BEL ABBES,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersLAGHOUAT",14.98,--,nan,nan
R21,INFSPM SIDI BEL ABBES,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersDJELFA",15.28,--,nan,nan
