"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersTIARET",13.85,14.49,nan,nan
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersMOSTAGANEM",14.61,16.46,nan,nan
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersTISSEMSILT",13.99,14.85,nan,nan
R14,INFSPM MOSTAGANEM,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersRELIZANE",14.91,15.63,nan,nan
R15,INFSPM MSILA,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers DJELFA,14.34,15.09,nan,nan
R15,INFSPM MSILA,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers MSILA,14.93,15.68,nan,nan
R15,INFSPM MSILA,X01SANTE,"INFIRMIER DE SANTE PUBLIQUE -- pour bacheliersGHARDAIA",13.87,--,nan,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers DJELFA",14.94,16.03,nan,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers MSILA",15.37,--,nan,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers GHARDAIA",14.42,15.48,nan,nan
R15,INFSPM MSILA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers EL MENIAA",12.18,--,nan,nan
R15,INFSPM MSILA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersDJELFA",15.27,16.36,nan,nan
R15,INFSPM MSILA,X10SANTE,LABORANTIN DE SANTE PUBLIQUE -- pour bacheliers MSILA,15.52,--,nan,nan
R15,INFSPM MSILA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersGHARDAIA",14.63,15.42,nan,nan
R15,INFSPM MSILA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliers ELMENIAA",12.12,14.95,nan,nan
