"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R04,INFSPM BATNA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BATNA",15.64,--,nan,nan
R04,INFSPM BATNA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers EL MGHAIER",13.56,--,nan,nan
R04,INFSPM BATNA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI",15.52,--,nan,nan
R04,INFSPM BATNA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersBATNA",15.97,--,nan,nan
R04,INFSPM BATNA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliers ELMGHAIER",13.25,--,nan,nan
R04,INFSPM BATNA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers BATNA",15.66,--,nan,nan
R04,INFSPM BATNA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers TEBESSA",14.62,--,nan,nan
R04,INFSPM BATNA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers MSILA",14.79,--,nan,nan
R04,INFSPM BATNA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers B.B.ARRERIDJ",14.28,--,nan,nan
R04,INFSPM BATNA,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers KHENCHLA",15.62,--,nan,nan
R04,INFSPM BATNA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI",15.11,--,nan,nan
R04,INFSPM BATNA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.38,--,nan,nan
R04,INFSPM BATNA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers JIJEL,14.97,--,nan,nan
R04,INFSPM BATNA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers SETIF,14.98,--,nan,nan
R04,INFSPM BATNA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers SKIKDA,15.1,--,nan,nan
R04,INFSPM BATNA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersANNABA",14.33,--,nan,nan
