"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersLAGHOUAT",14.11,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersBECHAR",14.63,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersTAMANRASSET",10.38,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersTLEMCEN",15.63,16.46,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersTIARET",15.51,16.40,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers SAIDA,14.58,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersSIDIBEL-ABBES",15.22,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersMOSTAGANEM",14.93,15.69,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersMASCARA",15.67,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers ORAN,15.31,16.11,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers ELBAYADH",14.35,15.42,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersTINDOUF",11.26,14.34,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersTISSEMSILT",14.44,--,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliersNAAMA",14.45,15.96,nan,nan
R27,INFSSF TLEMCEN,W01SANTE,"SAGE FEMME DE SANTE PUBLIQUE  -- pour bacheliers AIN-TEMOUCHENT",15.41,--,nan,nan
