"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R05,INFSPM BECHAR,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersBORDJ BADJI MOKHTAR",--,--,nan,nan
R05,INFSPM BECHAR,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersBENI ABBES",--,13.37,nan,nan
R08,INFSPM BLIDA,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers BLIDA,14.68,--,nan,nan
R08,INFSPM BLIDA,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers TIPAZA,14.45,15.36,nan,nan
R08,INFSPM BLIDA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BLIDA",15.22,--,nan,nan
R08,INFSPM BLIDA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers TIPAZA",15.18,--,nan,nan
R08,INFSPM BLIDA,X10SANTE,LABORANTIN DE SANTE PUBLIQUE -- pour bacheliers BLIDA,15.28,--,nan,nan
R08,INFSPM BLIDA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersTIPAZA",15.05,--,nan,nan
R08,INFSPM BLIDA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers BLIDA,14.65,--,nan,nan
R08,INFSPM BLIDA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers DJELFA,14.86,--,nan,nan
R08,INFSPM BLIDA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers MEDEA,14.87,--,nan,nan
R08,INFSPM BLIDA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers AIN-DEFLA",15.17,--,nan,nan
R09,INFSPM BOUIRA,X01SANTE,INFIRMIER DE SANTE PUBLIQUE -- pour bacheliers BOUIRA,14.55,--,nan,nan
R09,INFSPM BOUIRA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BEJAIA",14.17,15.19,nan,nan
R09,INFSPM BOUIRA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers BOUIRA",15.08,--,nan,nan
R09,INFSPM BOUIRA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers BEJAIA,13.37,--,nan,nan
R09,INFSPM BOUIRA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers BOUIRA,14.57,--,nan,nan
R09,INFSPM BOUIRA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers MSILA,14.75,--,nan,nan
