"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R03,INFSPM ALGER,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",15.11,16.36,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers LAGHOUAT",14.26,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers BLIDA",15.05,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers BOUIRA",15.13,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers TIZI-OUZOU",14.35,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers ALGER",15.02,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers DJELFA",14.57,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers MEDEA",15.28,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers BOUMERDES",15.04,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers TIPAZA",14.72,--,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers GHARDAIA",14.51,16.91,nan,nan
R03,INFSPM ALGER,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers EL MENIAA",11.95,--,nan,nan
R03,INFSPM ALGER,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers TIZI-OUZOU",13.95,--,nan,nan
R03,INFSPM ALGER,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers ALGER,14.6,--,nan,nan
R03,INFSPM ALGER,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersBOUMERDES",14.55,15.68,nan,nan
