"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersSIDIBEL-ABBES",15.04,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersMOSTAGANEM",14.74,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersMASCARA",15.41,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliers ORAN,15.37,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliers ELBAYADH",15.46,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersTINDOUF",13.88,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersTISSEMSILT",14.91,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliers AIN-DEFLA",14.97,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersNAAMA",15.45,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliers AIN-TEMOUCHENT",15.87,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersRELIZANE",15.28,17.27,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliersTIMIMOUN",13.42,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliers BORDJBADJI MOKHTAR",--,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X02SANTE,"DIETETICIEN DE SANTE PUBLIQUE -- pour bacheliers BENIABBES",11.41,--,nan,nan
R17,INFSPM ORAN HAI SALAM,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersCHLEF",16.29,--,nan,nan
