"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R12,INFSPM MASCARA,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersSAIDA",15.65,--,nan,nan
R12,INFSPM MASCARA,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersMASCARA",15.72,--,nan,nan
R12,INFSPM MASCARA,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersTISSEMSILT",15.23,--,nan,nan
R12,INFSPM MASCARA,X04SANTE,"KINESITHERAPEUTE DE SANTE PUBLIQUE -- pour bacheliersRELIZANE",16.03,--,nan,nan
R12,INFSPM MASCARA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers MASCARA",15.43,--,nan,nan
R12,INFSPM MASCARA,X09SANTE,"MANIPULATEUR EN IMAGERIE MEDICALE DE SANTEPUBLIQUE  -- pour bacheliers RELIZANE",15.63,17.00,nan,nan
R12,INFSPM MASCARA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersMASCARA",15.46,--,nan,nan
R12,INFSPM MASCARA,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersRELIZANE",15.64,16.73,nan,nan
R12,INFSPM MASCARA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers SAIDA,14.27,--,nan,nan
R12,INFSPM MASCARA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersSIDIBEL-ABBES",14.63,--,nan,nan
R12,INFSPM MASCARA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliersMASCARA",15.05,15.84,nan,nan
R12,INFSPM MASCARA,X12SANTE,"HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers ELBAYADH",14.22,--,nan,nan
R12,INFSPM MASCARA,X12SANTE,HYGIENISTE DE SANTE PUBLIQUE -- pour bacheliers NAAMA,14.1,--,nan,nan
R12,INFSPM MASCARA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers SIDIBEL-ABBES",14.12,14.76,nan,nan
R12,INFSPM MASCARA,X13SANTE,"ASSISTANT MEDICAL DE SANTE PUBLIQUE -- pourbacheliers MASCARA",13.96,14.52,nan,nan
