"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
C99,RECRUTEMENT NATIONAL,P01MAL01,MEDECINE,16.52,17.00,nan,17.34
C99,RECRUTEMENT NATIONAL,P02MAL01,PHARMACIE,15.94,16.41,nan,16.73
C99,RECRUTEMENT NATIONAL,P03MAL01,MEDECINE DENTAIRE,16.42,16.90,nan,17.24
P73,"ECOLE NATIONALE SUPERIEURE DAGRICULTURE SAHARIENNE D ADRAR",D00CAN12,"FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURESAHARIENNE D ADRAR",11.66,12.23,nan,nan
U12,UNIV. ADRAR,A00LAL01,SCIENCES ET TECHNOLOGIES,9.31,nan,nan,nan
U12,UNIV. ADRAR,A05TCL01,GENIE CIVIL,9.95,nan,nan,nan
U12,UNIV. ADRAR,A08TCL01,GENIE DES PROCEDES,10.14,nan,nan,nan
U12,UNIV. ADRAR,A16TCL01,ELECTROTECHNIQUE,10.27,nan,nan,nan
U12,UNIV. ADRAR,A19TCL01,GENIE MECANIQUE,10.17,nan,nan,nan
U12,UNIV. ADRAR,B00LAL01,SCIENCES DE LA MATIERE,8.09,nan,nan,nan
U12,UNIV. ADRAR,C01LAL01,INFORMATIQUE,11.11,11.45,nan,nan
U12,UNIV. ADRAR,C02LAL01,MATHEMATIQUES,9.58,8.51,nan,nan
U12,UNIV. ADRAR,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.67,--,nan,--
U12,UNIV. ADRAR,D03TCL01,SCIENCES AGRONOMIQUES,9.05,10.60,nan,10.15
U12,UNIV. ADRAR,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.39,nan,11.22
U12,UNIV. ADRAR,G01LAL02,SCIENCES POLITIQUES,10.0,10.20,nan,10.82
U12,UNIV. ADRAR,G02LAL01,DROIT,10.0,10.05,nan,10.02
U12,UNIV. ADRAR,H01LAL01,LANGUE FRANCAISE,10.69,8.60,nan,8.99
U12,UNIV. ADRAR,H06LAL01,LANGUE ANGLAISE,10.03,10.27,nan,11.11
U12,UNIV. ADRAR,I17LAL02,SCIENCES HUMAINES,10.21,11.08,nan,nan
U12,UNIV. ADRAR,I19LAL01,SCIENCES SOCIALES,10.93,11.69,nan,nan
U12,UNIV. ADRAR,I20LAL01,SCIENCES ISLAMIQUES,10.0,10.33,nan,nan
U12,UNIV. ADRAR,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.24,nan,nan
