"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
R10,INFSPM CONSTANTINE,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersGUELMA",15.61,--,nan,nan
R10,INFSPM CONSTANTINE,X10SANTE,"LABORANTIN DE SANTE PUBLIQUE -- pour bacheliersCONSTANTINE",15.41,17.10,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers OUM-EL-BOUAGHI",15.27,--,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers TAMANRASSET",11.33,--,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers GUELMA",15.48,--,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers CONSTANTINE",15.24,--,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers SOUK-AHRAS",15.16,--,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers IN SALAH",11.06,12.78,nan,nan
R10,INFSPM CONSTANTINE,X11SANTE,"PREPARATEUR EN PHARMACIE DE SANTE PUBLIQUE --pour bacheliers IN GUEZZAM",--,--,nan,nan
R10,INFSPM CONSTANTINE,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersOUM-EL-BOUAGHI",14.72,--,nan,nan
R10,INFSPM CONSTANTINE,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersTAMANRASSET",10.33,10.36,nan,nan
R10,INFSPM CONSTANTINE,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersTEBESSA",13.82,--,nan,nan
R10,INFSPM CONSTANTINE,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersCONSTANTINE",14.24,--,nan,nan
R10,INFSPM CONSTANTINE,X14SANTE,"ASSISTANT SOCIAL DE SANTE PUBLIQUE -- pour bacheliersSOUK-AHRAS",14.52,15.72,nan,nan
